	sequences per sample	iteration	146	151	147	150	145	177	170	157	168	167	153	175	148	166	160	163	165	152	156	162	173	158	161	155
alpha_rarefaction_10_0.txt	10	0	7.0	6.0	8.0	8.0	10.0	5.0	5.0	4.0	6.0	7.0	4.0	1.0	6.0	4.0	3.0	4.0	4.0	5.0	7.0	4.0	2.0	1.0	3.0	1.0
alpha_rarefaction_10_1.txt	10	1	9.0	5.0	9.0	5.0	7.0	8.0	6.0	3.0	8.0	5.0	7.0	4.0	8.0	5.0	3.0	3.0	3.0	7.0	6.0	5.0	1.0	1.0	5.0	1.0
alpha_rarefaction_10_2.txt	10	2	6.0	6.0	7.0	7.0	7.0	6.0	5.0	6.0	5.0	6.0	5.0	3.0	7.0	7.0	3.0	3.0	7.0	9.0	7.0	2.0	2.0	2.0	3.0	1.0
alpha_rarefaction_10_3.txt	10	3	4.0	5.0	6.0	5.0	8.0	8.0	8.0	3.0	7.0	6.0	4.0	3.0	7.0	4.0	3.0	2.0	6.0	7.0	5.0	3.0	2.0	1.0	3.0	1.0
alpha_rarefaction_10_4.txt	10	4	6.0	7.0	7.0	7.0	6.0	8.0	5.0	5.0	3.0	5.0	5.0	2.0	7.0	6.0	4.0	2.0	5.0	6.0	2.0	3.0	2.0	1.0	4.0	2.0
alpha_rarefaction_10_5.txt	10	5	5.0	6.0	6.0	7.0	7.0	6.0	5.0	6.0	2.0	6.0	6.0	3.0	6.0	4.0	4.0	3.0	6.0	3.0	5.0	4.0	1.0	3.0	2.0	1.0
alpha_rarefaction_10_6.txt	10	6	7.0	6.0	8.0	8.0	8.0	6.0	5.0	6.0	7.0	6.0	5.0	3.0	8.0	5.0	4.0	2.0	6.0	7.0	7.0	2.0	2.0	2.0	3.0	1.0
alpha_rarefaction_10_7.txt	10	7	7.0	5.0	5.0	6.0	6.0	9.0	4.0	5.0	5.0	6.0	4.0	2.0	8.0	5.0	5.0	2.0	5.0	6.0	6.0	4.0	2.0	2.0	4.0	1.0
alpha_rarefaction_10_8.txt	10	8	5.0	8.0	7.0	7.0	7.0	6.0	3.0	7.0	3.0	6.0	7.0	3.0	9.0	5.0	4.0	3.0	7.0	8.0	5.0	2.0	1.0	1.0	3.0	1.0
alpha_rarefaction_10_9.txt	10	9	6.0	6.0	10.0	8.0	7.0	7.0	7.0	6.0	4.0	5.0	4.0	3.0	8.0	9.0	5.0	3.0	3.0	8.0	4.0	3.0	1.0	1.0	3.0	1.0
alpha_rarefaction_2009_0.txt	2009	0	117.0	40.0	138.0	39.0	149.0	47.0	43.0	35.0	43.0	39.0	46.0	27.0	114.0	52.0	23.0	16.0	25.0	42.0	36.0	21.0	4.0	6.0	27.0	4.0
alpha_rarefaction_2009_1.txt	2009	1	114.0	37.0	130.0	38.0	132.0	58.0	42.0	33.0	43.0	45.0	44.0	30.0	113.0	55.0	19.0	18.0	25.0	40.0	35.0	21.0	3.0	8.0	25.0	5.0
alpha_rarefaction_2009_2.txt	2009	2	114.0	42.0	130.0	36.0	143.0	50.0	41.0	33.0	43.0	40.0	43.0	27.0	119.0	53.0	22.0	18.0	27.0	42.0	35.0	21.0	3.0	7.0	28.0	4.0
alpha_rarefaction_2009_3.txt	2009	3	117.0	36.0	134.0	39.0	148.0	54.0	45.0	30.0	40.0	40.0	42.0	27.0	114.0	48.0	20.0	20.0	25.0	46.0	35.0	22.0	5.0	10.0	24.0	6.0
alpha_rarefaction_2009_4.txt	2009	4	115.0	39.0	134.0	39.0	138.0	48.0	45.0	32.0	40.0	43.0	43.0	28.0	115.0	49.0	18.0	19.0	28.0	47.0	36.0	24.0	3.0	8.0	24.0	3.0
alpha_rarefaction_2009_5.txt	2009	5	121.0	38.0	128.0	37.0	139.0	54.0	46.0	30.0	40.0	41.0	44.0	30.0	131.0	50.0	24.0	19.0	27.0	48.0	40.0	22.0	4.0	8.0	27.0	4.0
alpha_rarefaction_2009_6.txt	2009	6	115.0	34.0	134.0	37.0	132.0	53.0	40.0	34.0	41.0	43.0	39.0	30.0	111.0	52.0	20.0	18.0	27.0	49.0	38.0	20.0	6.0	8.0	24.0	4.0
alpha_rarefaction_2009_7.txt	2009	7	110.0	37.0	136.0	37.0	149.0	48.0	42.0	33.0	42.0	40.0	47.0	30.0	112.0	49.0	20.0	19.0	26.0	46.0	35.0	22.0	4.0	8.0	31.0	6.0
alpha_rarefaction_2009_8.txt	2009	8	108.0	39.0	134.0	40.0	152.0	48.0	41.0	33.0	43.0	40.0	47.0	29.0	113.0	54.0	22.0	20.0	25.0	43.0	35.0	21.0	4.0	9.0	25.0	3.0
alpha_rarefaction_2009_9.txt	2009	9	116.0	37.0	135.0	39.0	143.0	48.0	42.0	35.0	43.0	43.0	47.0	26.0	108.0	50.0	22.0	21.0	25.0	46.0	37.0	23.0	4.0	7.0	27.0	4.0
alpha_rarefaction_4008_0.txt	4008	0	141.0	44.0	170.0	44.0	192.0	55.0	49.0	36.0	47.0	51.0	51.0	36.0	139.0	59.0	30.0	23.0	29.0	47.0	42.0	27.0	3.0	6.0	34.0	4.0
alpha_rarefaction_4008_1.txt	4008	1	132.0	45.0	172.0	40.0	184.0	65.0	48.0	36.0	48.0	53.0	55.0	35.0	141.0	57.0	21.0	23.0	30.0	52.0	43.0	26.0	4.0	6.0	33.0	4.0
alpha_rarefaction_4008_2.txt	4008	2	144.0	49.0	163.0	42.0	174.0	57.0	48.0	40.0	47.0	50.0	53.0	28.0	132.0	55.0	23.0	24.0	31.0	51.0	40.0	27.0	3.0	11.0	31.0	3.0
alpha_rarefaction_4008_3.txt	4008	3	136.0	47.0	166.0	42.0	177.0	59.0	53.0	34.0	49.0	45.0	53.0	31.0	139.0	59.0	25.0	23.0	28.0	44.0	42.0	25.0	3.0	10.0	31.0	4.0
alpha_rarefaction_4008_4.txt	4008	4	143.0	48.0	173.0	41.0	186.0	55.0	46.0	36.0	48.0	49.0	45.0	32.0	129.0	54.0	26.0	20.0	32.0	50.0	42.0	28.0	4.0	9.0	35.0	4.0
alpha_rarefaction_4008_5.txt	4008	5	147.0	44.0	161.0	43.0	184.0	58.0	50.0	38.0	50.0	49.0	50.0	33.0	134.0	57.0	28.0	20.0	27.0	47.0	43.0	24.0	5.0	10.0	33.0	5.0
alpha_rarefaction_4008_6.txt	4008	6	147.0	49.0	164.0	41.0	182.0	57.0	51.0	34.0	42.0	52.0	52.0	31.0	142.0	54.0	27.0	20.0	32.0	52.0	41.0	23.0	5.0	7.0	35.0	6.0
alpha_rarefaction_4008_7.txt	4008	7	141.0	39.0	162.0	39.0	176.0	63.0	49.0	34.0	48.0	49.0	49.0	36.0	139.0	55.0	24.0	21.0	34.0	46.0	46.0	25.0	4.0	11.0	37.0	4.0
alpha_rarefaction_4008_8.txt	4008	8	140.0	45.0	166.0	39.0	179.0	57.0	45.0	40.0	48.0	51.0	51.0	31.0	142.0	57.0	22.0	21.0	32.0	54.0	44.0	28.0	4.0	10.0	36.0	6.0
alpha_rarefaction_4008_9.txt	4008	9	137.0	49.0	159.0	42.0	188.0	63.0	46.0	40.0	45.0	40.0	56.0	31.0	138.0	62.0	23.0	22.0	29.0	51.0	40.0	22.0	4.0	10.0	27.0	4.0
alpha_rarefaction_6007_0.txt	6007	0	164.0	48.0	187.0	49.0	200.0	61.0	54.0	38.0	50.0	51.0	59.0	34.0	149.0	62.0	28.0	21.0	31.0	54.0	47.0	28.0	6.0	12.0	37.0	7.0
alpha_rarefaction_6007_1.txt	6007	1	160.0	52.0	185.0	47.0	210.0	67.0	52.0	35.0	55.0	57.0	51.0	39.0	146.0	54.0	24.0	24.0	35.0	54.0	45.0	28.0	5.0	9.0	38.0	7.0
alpha_rarefaction_6007_2.txt	6007	2	155.0	50.0	191.0	49.0	195.0	62.0	55.0	38.0	53.0	50.0	55.0	33.0	151.0	63.0	25.0	24.0	34.0	54.0	51.0	28.0	6.0	12.0	36.0	4.0
alpha_rarefaction_6007_3.txt	6007	3	160.0	48.0	191.0	47.0	196.0	62.0	56.0	41.0	51.0	56.0	57.0	35.0	154.0	64.0	26.0	24.0	35.0	56.0	50.0	28.0	4.0	14.0	35.0	5.0
alpha_rarefaction_6007_4.txt	6007	4	157.0	51.0	185.0	41.0	193.0	62.0	55.0	40.0	51.0	50.0	57.0	35.0	152.0	57.0	24.0	21.0	34.0	57.0	49.0	27.0	4.0	9.0	39.0	8.0
