	201	147	203	202	198	206	196	191	193	192	182	183	181	186	148	146	188	173	172	187
201	0.0	0.8113	0.4967	0.57155	0.5394	0.59865	0.54145	0.52835	0.5217	0.62845	0.5358	0.71045	0.5096	0.56085	0.7632	0.93795	0.5227	0.63255	0.6048	0.5238
147	0.8113	0.0	0.73745	0.80735	0.79745	0.8246	0.78395	0.77905	0.8135	0.8939	0.72485	0.9045	0.7099	0.7425	0.2297	0.411	0.73025	0.7289	0.7384	0.7052
203	0.4967	0.73745	0.0	0.50075	0.4087	0.5398	0.45845	0.43795	0.452	0.7083	0.5072	0.7159	0.53	0.60965	0.6681	0.9346	0.50055	0.5157	0.48125	0.51775
202	0.57155	0.80735	0.50075	0.0	0.5032	0.4837	0.5547	0.4569	0.53535	0.75445	0.55345	0.6923	0.61875	0.67165	0.74795	0.9509	0.57705	0.63405	0.5928	0.59175
198	0.5394	0.79745	0.4087	0.5032	0.0	0.53355	0.51585	0.47605	0.4535	0.66755	0.56385	0.7584	0.61255	0.66895	0.73875	0.94425	0.56405	0.584	0.5289	0.59115
206	0.59865	0.8246	0.5398	0.4837	0.53355	0.0	0.56395	0.5473	0.57525	0.72825	0.592	0.6241	0.5858	0.69455	0.75045	0.95085	0.58265	0.59475	0.59825	0.60525
196	0.54145	0.78395	0.45845	0.5547	0.51585	0.56395	0.0	0.4752	0.5125	0.7359	0.569	0.792	0.55575	0.6081	0.70455	0.95095	0.58115	0.59845	0.57165	0.55535
191	0.52835	0.77905	0.43795	0.4569	0.47605	0.5473	0.4752	0.0	0.47095	0.7273	0.53375	0.78085	0.56195	0.5889	0.72355	0.9516	0.5357	0.5939	0.534	0.5683
193	0.5217	0.8135	0.452	0.53535	0.4535	0.57525	0.5125	0.47095	0.0	0.7105	0.616	0.7413	0.59275	0.63365	0.73065	0.94935	0.6091	0.57235	0.5993	0.57025
192	0.62845	0.8939	0.7083	0.75445	0.66755	0.72825	0.7359	0.7273	0.7105	0.0	0.87455	0.79975	0.86675	0.8844	0.86985	0.94385	0.8616	0.82085	0.8433	0.81915
182	0.5358	0.72485	0.5072	0.55345	0.56385	0.592	0.569	0.53375	0.616	0.87455	0.0	0.6409	0.23215	0.3202	0.65935	0.9281	0.25885	0.4242	0.3846	0.29165
183	0.71045	0.9045	0.7159	0.6923	0.7584	0.6241	0.792	0.78085	0.7413	0.79975	0.6409	0.0	0.6133	0.70925	0.83785	0.95995	0.6793	0.6239	0.7475	0.6312
181	0.5096	0.7099	0.53	0.61875	0.61255	0.5858	0.55575	0.56195	0.59275	0.86675	0.23215	0.6133	0.0	0.2617	0.63895	0.9256	0.2204	0.3482	0.3596	0.21315
186	0.56085	0.7425	0.60965	0.67165	0.66895	0.69455	0.6081	0.5889	0.63365	0.8844	0.3202	0.70925	0.2617	0.0	0.6729	0.9316	0.33355	0.45825	0.47065	0.3041
148	0.7632	0.2297	0.6681	0.74795	0.73875	0.75045	0.70455	0.72355	0.73065	0.86985	0.65935	0.83785	0.63895	0.6729	0.0	0.59315	0.6646	0.6779	0.66885	0.6319
146	0.93795	0.411	0.9346	0.9509	0.94425	0.95085	0.95095	0.9516	0.94935	0.94385	0.9281	0.95995	0.9256	0.9316	0.59315	0.0	0.93055	0.92425	0.93385	0.90415
188	0.5227	0.73025	0.50055	0.57705	0.56405	0.58265	0.58115	0.5357	0.6091	0.8616	0.25885	0.6793	0.2204	0.33355	0.6646	0.93055	0.0	0.29195	0.26435	0.227
173	0.63255	0.7289	0.5157	0.63405	0.584	0.59475	0.59845	0.5939	0.57235	0.82085	0.4242	0.6239	0.3482	0.45825	0.6779	0.92425	0.29195	0.0	0.2841	0.3343
172	0.6048	0.7384	0.48125	0.5928	0.5289	0.59825	0.57165	0.534	0.5993	0.8433	0.3846	0.7475	0.3596	0.47065	0.66885	0.93385	0.26435	0.2841	0.0	0.3064
187	0.5238	0.7052	0.51775	0.59175	0.59115	0.60525	0.55535	0.5683	0.57025	0.81915	0.29165	0.6312	0.21315	0.3041	0.6319	0.90415	0.227	0.3343	0.3064	0.0
