# Constructed from biom file
#OTU ID	C/0	C/30	C/112	LB/30	LB/112	LH + LB/30	LH + LB/112	LH/112
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__unidentified	0.0	0.00584665482534	0.00068813477247	0.00167711614029	0.0037206994915	0.00413866978284	0.0397880783519	0.000782628711732
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales	0.0	0.0	0.00273979585335	0.0	3.10058290959e-05	0.0	0.00106594056062	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales	0.0	0.0	0.0	0.000399777684605	0.0	0.000301879442984	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	0.592850680475	0.0231522597198	0.023396582264	0.0238013982468	0.0185414857993	0.042837666764	0.0183637284701	0.0356019335533
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Incertae_sedis	8.98316939049e-05	0.000345372014999	0.0	0.000243766880856	0.0	0.000399259908462	0.000812647754137	0.0122151461674
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Ophiostomatales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00081332003376
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Phyllachorales	7.0582045211e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales	0.0	0.000345372014999	0.0	0.0031592187759	0.0	0.00054533060668	0.0	0.000782628711732
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Trichosphaeriales	0.00773194222539	0.00210923623446	0.000216635020963	0.00262293163802	0.0	0.00194760930957	0.0	0.00121230722013
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales	1.28330991293e-05	0.0	0.000267607967071	0.000214514855154	0.0	0.000331093582627	0.00124535629855	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__unidentified	0.000519740514736	0.000555062166963	0.0	0.00126758778045	0.0	0.00103223293407	1.05538669368e-05	0.00188751630476
k__Fungi;p__Ascomycota;c__unidentified;o__unidentified	0.0335264714752	0.0339698046181	0.0219438532999	0.0499819612508	0.0244946049857	0.0350472295258	0.0269651300236	0.0383794981969
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales	0.000545406712994	0.00287398855338	0.00342793062582	0.000975067523426	0.0256728264914	0.00188918103029	0.00704998311381	0.00135041816926
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales	0.0	0.0	0.0	0.000282769581794	0.0	0.0	0.00582573454914	0.0125067137267
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales	0.0	0.0	0.00086654008385	0.000126758778045	0.0	4.86902327393e-05	0.0	0.00682881915138
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales	0.0	0.000777087033748	0.0	3.9002700937e-05	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales	5.13323965171e-05	0.0	0.0	7.80054018741e-05	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales	8.98316939049e-05	0.00185020722321	0.000751850955106	0.000234016205622	3.10058290959e-05	3.89521861914e-05	0.000411600810537	0.00135041816926
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Phallales	0.000134747540857	0.0	0.0	0.0119933305381	0.0	0.00446002531892	0.00656450523472	1.53456610143e-05
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales	0.000429908820831	0.00254095125321	0.00782434722771	0.00393927279464	0.0321220389433	0.00242477359042	0.0165695710908	0.00796439806645
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales	0.000134747540857	0.00402111703177	0.00605303735043	0.000380276334136	0.0125883666129	0.000983542701334	0.00704998311381	0.0181078799969
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales	0.000628821857334	0.00347838957963	0.0275381341353	0.00269118636466	0.0178283517301	0.00190865712338	0.0189230834178	0.017141103353
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unidentified	0.000250245433021	0.0	0.00225555286532	0.000243766880856	0.000279052461863	0.000584282792872	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales	0.0	0.0	0.0	0.000126758778045	0.0	2.92141396436e-05	0.0	0.0
k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales	0.000449158469525	0.000567396881784	0.0013125533623	0.000702048616867	0.0	0.000262927256792	0.00113981762918	0.0
k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Incertae_sedis	6.41654956464e-05	0.0	0.0	0.00013650945328	0.0	7.79043723829e-05	0.0	0.0
k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Entylomatales	0.00230995784327	0.000345372014999	0.0	0.00205739247443	0.0131774773657	0.00240529749732	0.0	1.53456610143e-05
k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Incertae_sedis	7.69985947756e-05	0.000209690151964	0.00309660647611	0.000243766880856	0.0	0.0	0.0	0.00250134274534
k__Fungi;p__Basidiomycota;c__Incertae_sedis;o__Malasseziales	4.49158469525e-05	0.0	0.000611675353306	0.000224265530388	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryales	3.20827478232e-05	0.000394710874285	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales	0.000648071506028	0.00191188079732	0.00133803983536	0.000731300642569	0.000248046632767	0.00165546791314	0.00602625802094	0.00316120616896
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__unidentified	6.41654956464e-06	0.0001726860075	0.0	0.000156010803748	0.0	0.000165546791314	0.0	0.0
k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales	0.000128330991293	0.00313301756463	0.00354261975457	0.00155035736225	0.0	0.000847210049664	0.0	0.0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales	0.00152072224682	0.00347838957963	0.0204783810992	0.00470957613815	0.00120922733474	0.00278508131269	0.00210021952043	0.00124299854216
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales	0.0023227909424	0.0191681468324	0.0209498808507	0.0303148493033	0.0245256108148	0.0304411335086	0.0104905437352	0.0316427530116
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__unidentified	0.00225220889719	0.0067470890073	0.000968485976068	0.00428054642784	0.00204638472033	0.00495666569286	0.00314505234718	0.000890048338832
k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Urocystidales	0.0	0.0	0.000993972449123	0.000214514855154	0.0	0.00040899795501	0.00122424856467	0.0
k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales	0.011966864938	0.00909068482337	0.00124883717967	0.0182630147138	0.00632518913556	0.0318628883046	0.00588905775076	0.0
k__Fungi;p__Basidiomycota;c__unidentified;o__unidentified	0.011466374072	0.0571590684823	0.212506212328	0.062394570824	0.122628054074	0.0502677962801	0.091744765282	0.103337681271
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Archaeosporales	2.56661982585e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00105885060999
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales	0.0	0.000567396881784	0.0	0.000351024308433	0.0	0.000331093582627	0.00130867950017	0.0
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales	6.41654956464e-05	0.00125814091178	0.0	0.00104332225007	0.0	0.000506378420489	0.00425320837555	0.000782628711732
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Paraglomerales	0.000121914441728	0.0	0.0	0.0	0.0	0.000282403349888	0.0	0.00317655182997
k__Fungi;p__Glomeromycota;c__unidentified;o__unidentified	0.0	0.0	0.0	0.0	0.0	0.0	0.00107649442756	0.0
k__Fungi;p__Neocallimastigomycota;c__Neocallimastigomycetes;o__Neocallimastigales	0.0	0.00044404973357	0.00031858091318	0.000156010803748	0.0	0.0	0.0	0.0
k__Fungi;p__Zygomycota;c__Incertae_sedis;o__Mortierellales	0.0	0.000370041444642	0.00514826755699	0.0	0.0	0.0	0.0	0.00141180081332
k__Fungi;p__Zygomycota;c__Incertae_sedis;o__Mucorales	2.56661982585e-05	0.0	0.000841053610796	0.000341273633199	0.0	0.00054533060668	0.00036938534279	0.000782628711732
k__Fungi;p__unidentified;c__unidentified;o__unidentified	0.261358896867	0.326253207026	0.483937150357	0.434558343165	0.473862086072	0.459246275197	0.505171394799	0.473613135886
