# Constructed from biom file
#OTU ID	C/0	C/30	C/112	LB/30	LB/112	LH + LB/30	LH + LB/112	LH/112
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Hymenochaetaceae;g__Hymenochaete	0.0	3.70041444642e-05	0.0	0.0	0.0	3.89521861914e-05	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Schizoporaceae;g__Hyphodontia	8.98316939049e-05	0.00181320307874	0.000751850955106	0.000234016205622	3.10058290959e-05	0.0	0.000411600810537	0.00135041816926
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Phallales;f__Phallaceae;g__Lysurus	1.92496486939e-05	0.0	0.0	0.000243766880856	0.0	0.000847210049664	0.000390493076663	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Phallales;f__Phallaceae;g__Phallus	0.000115497892163	0.0	0.0	0.0117495636573	0.0	0.00361281526926	0.00617401215805	1.53456610143e-05
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Fomitopsidaceae;g__Piptoporus	0.000134747540857	0.0	0.00550507817976	0.000770303343507	0.00133325065112	0.0	1.05538669368e-05	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Hapalopilaceae;g__Ceriporiopsis	1.28330991293e-05	0.0	0.0	0.0	0.0	0.000185022884409	0.00139311043566	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Hapalopilaceae;g__Ischnoderma	6.41654956464e-05	0.0	0.0	0.0	0.0	0.0	0.000749324552516	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Hyphodermataceae;g__Hyphoderma	0.0	0.0	0.0	0.0	0.0	0.000116856558574	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meripilaceae;g__Antrodia	3.20827478232e-05	3.70041444642e-05	0.0	0.0	0.00592211335731	0.0	0.000643785883148	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meripilaceae;g__Physisporinus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meruliaceae;g__Phlebia	5.77489460817e-05	0.0	0.00118512099703	0.0	0.0	4.86902327393e-05	0.0	0.00710504104964
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Phanerochaetaceae;g__Candelabrochaete	0.0	0.0	0.0	4.87533761713e-05	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Phanerochaetaceae;g__Phanerochaete	0.0	0.0	0.0	0.00013650945328	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Cerrena	0.0	0.0	0.0	0.0	0.00266650130224	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Perenniporia	0.0	0.0	0.0	0.000107257427577	0.0222001736326	0.00134385042361	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Polyporus	0.0	0.0	0.0	8.77560771083e-05	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Skeletocutis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Trichaptum	6.41654956464e-05	0.0	0.00113414805092	0.00194038437162	0.0	0.000116856558574	0.0	0.000859357016803
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Tyromyces	0.0	0.0	0.0	0.000126758778045	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Sistotremataceae;g__Sistotrema	0.0	0.000209690151964	0.0	9.75067523426e-06	0.0	8.76424189308e-05	0.00218465045593	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Steccherinaceae;g__Diplomitoporus	0.0	0.0	0.0	6.82547266398e-05	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Steccherinaceae;g__Irpex	0.0	0.000394710874285	0.0	0.00039002700937	0.0	0.00045768818775	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__unidentified;g__unidentified	6.41654956464e-05	0.00189954608249	0.0	0.000253517556091	0.0	6.8166325835e-05	0.0115881458967	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Auriscalpiaceae;g__Lentinellus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Bondarzewiaceae;g__Heterobasidion	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Echinodontiaceae;g__Echinodontium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000445024169416
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius	3.84992973878e-05	0.00167752121571	0.00307112000306	9.75067523426e-06	0.0	0.000438212094654	0.00056990881459	0.00639914064298
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula	4.49158469525e-05	0.00101144661535	0.0	5.85040514056e-05	0.0	0.0	0.0	0.00116627023709
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__unidentified	5.13323965171e-05	0.00133214920071	0.00298191734737	0.000312021607496	0.0125883666129	0.00054533060668	0.00611068895643	0.0100974449474
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Stereaceae;g__Stereum	0.0	0.0	0.0	0.0	0.0	0.0	0.00036938534279	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Thelephora	0.000192496486939	0.0	0.0	0.000409528359839	0.0	0.000165546791314	0.00353554542384	0.00242461444027
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella	0.000429908820831	0.00347838957963	0.0275381341353	0.00226215665435	0.0178283517301	0.00174311033207	0.0153875379939	0.0147164889128
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__unidentified	6.41654956464e-06	0.0	0.0	1.95013504685e-05	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unidentified;f__unidentified;g__unidentified	0.000250245433021	0.0	0.00225555286532	0.000243766880856	0.000279052461863	0.000584282792872	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Chionosphaeraceae;g__Kurtzmanomyces	0.0	0.0	0.0	0.000126758778045	0.0	2.92141396436e-05	0.0	0.0
k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Occultifur	0.000449158469525	0.000567396881784	0.0013125533623	0.000702048616867	0.0	0.000262927256792	0.00113981762918	0.0
k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Incertae_sedis;f__Incertae_sedis;g__Sakaguchia	6.41654956464e-05	0.0	0.0	0.00013650945328	0.0	7.79043723829e-05	0.0	0.0
k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Entylomatales;f__Entylomataceae;g__Entyloma	0.0	0.0	0.0	0.0	0.0131774773657	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Entylomatales;f__unidentified;g__unidentified	0.00230995784327	0.000345372014999	0.0	0.00205739247443	0.0	0.00240529749732	0.0	1.53456610143e-05
k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Incertae_sedis;f__Incertae_sedis;g__Meira	1.92496486939e-05	0.0	0.0	1.95013504685e-05	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Incertae_sedis;f__Incertae_sedis;g__Tilletiopsis	5.77489460817e-05	0.000209690151964	0.00309660647611	0.000224265530388	0.0	0.0	0.0	0.00250134274534
k__Fungi;p__Basidiomycota;c__Incertae_sedis;o__Malasseziales;f__Incertae_sedis;g__Malassezia	4.49158469525e-05	0.0	0.000611675353306	0.000224265530388	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryales;f__Microbotryaceae;g__Microbotryum	0.0	0.000394710874285	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryales;f__Microbotryaceae;g__Sphacelotheca	3.20827478232e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Incertae_sedis;g__Rhodosporidium	0.0	0.000148016577857	0.0	0.000185262829451	0.0	0.000370045768819	0.0	0.0
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Incertae_sedis;g__Rhodotorula	0.000628821857334	0.001726860075	0.00133803983536	0.000419279035073	0.000248046632767	0.00123673191158	0.00598404255319	0.00316120616896
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Incertae_sedis;g__Sporobolomyces	1.92496486939e-05	3.70041444642e-05	0.0	0.000126758778045	0.0	4.86902327393e-05	4.22154677474e-05	0.0
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__unidentified;f__unidentified;g__unidentified	6.41654956464e-06	0.0001726860075	0.0	0.000156010803748	0.0	0.000165546791314	0.0	0.0
k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Pucciniaceae;g__Puccinia	0.000128330991293	0.00313301756463	0.00354261975457	0.00155035736225	0.0	0.000847210049664	0.0	0.0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Cryptococcus	0.00152072224682	0.00347838957963	0.0204783810992	0.00470957613815	0.00120922733474	0.00278508131269	0.00210021952043	0.00124299854216
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Cuniculitremaceae;g__Kockovaella	1.28330991293e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Exidiaceae;g__Eichleriella	0.0	0.0	0.00549233494323	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Exidiaceae;g__Sebacina	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Incertae_sedis;g__Hannaella	0.00134105885901	0.00642638642195	0.00275253908988	0.00988718468754	0.002263425524	0.0120070113935	0.00688112124282	0.0120309982352
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Bullera	0.000718653551239	0.0118906650878	0.00899672498821	0.0184677788937	0.0169911943445	0.017080533645	0.00359886862546	0.0155758459296
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Bulleribasidium	7.69985947756e-05	0.000851095322676	0.0	0.000838558070146	0.0052709909463	0.000993280747882	0.0	0.00162664006752
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Dioszegia	0.000173246838245	0.0	0.000446013278452	0.00111157697671	0.0	0.000233713117149	0.0	0.0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trichosporonaceae;g__Asterotremella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__unidentified;g__unidentified	0.0	0.0	0.00326226855097	9.75067523426e-06	0.0	0.000126594605122	1.05538669368e-05	0.00240926877925
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__unidentified;f__unidentified;g__unidentified	0.00225220889719	0.0067470890073	0.000968485976068	0.00428054642784	0.00204638472033	0.00495666569286	0.00314505234718	0.000890048338832
k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Urocystidales;f__Floromycetaceae;g__Antherospora	0.0	0.0	0.000993972449123	0.000146260128514	0.0	0.000301879442984	0.00122424856467	0.0
k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Urocystidales;f__Glomosporiaceae;g__Thecaphora	0.0	0.0	0.0	6.82547266398e-05	0.0	0.000107118512026	0.0	0.0
k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Ustilaginaceae;g__Pseudozyma	0.0116075381624	0.00909068482337	0.00124883717967	0.0182630147138	0.00632518913556	0.0316194371409	0.00588905775076	0.0
k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Ustilaginaceae;g__Ustilago	0.00035932677562	0.0	0.0	0.0	0.0	0.000243451163697	0.0	0.0
k__Fungi;p__Basidiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified	0.011466374072	0.0571590684823	0.212506212328	0.062394570824	0.122628054074	0.0502677962801	0.091744765282	0.103337681271
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Archaeosporales;f__Archaeosporaceae;g__unidentified	2.56661982585e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00105885060999
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Redeckera	0.0	0.000567396881784	0.0	0.000351024308433	0.0	0.000331093582627	0.00130867950017	0.0
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus	0.0	0.00125814091178	0.0	0.00104332225007	0.0	0.000506378420489	0.00370440729483	0.000782628711732
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__unidentified	6.41654956464e-05	0.0	0.0	0.0	0.0	0.0	0.000548801080716	0.0
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Paraglomerales;f__unidentified;g__unidentified	0.000121914441728	0.0	0.0	0.0	0.0	0.000282403349888	0.0	0.00317655182997
k__Fungi;p__Glomeromycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified	0.0	0.0	0.0	0.0	0.0	0.0	0.00107649442756	0.0
k__Fungi;p__Neocallimastigomycota;c__Neocallimastigomycetes;o__Neocallimastigales;f__Neocallimastigaceae;g__Neocallimastix	0.0	0.00044404973357	0.00031858091318	0.000156010803748	0.0	0.0	0.0	0.0
k__Fungi;p__Zygomycota;c__Incertae_sedis;o__Mortierellales;f__Mortierellaceae;g__unidentified	0.0	0.000370041444642	0.00514826755699	0.0	0.0	0.0	0.0	0.00141180081332
k__Fungi;p__Zygomycota;c__Incertae_sedis;o__Mucorales;f__Mucoraceae;g__Mucor	2.56661982585e-05	0.0	0.000841053610796	0.000341273633199	0.0	0.00054533060668	0.00036938534279	0.000782628711732
k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified	0.261358896867	0.326253207026	0.483937150357	0.434558343165	0.473862086072	0.459246275197	0.505171394799	0.473613135886
