	sequences per sample	iteration	186	172	191	192	148	193	196	173	201	147	187	198	202	146	183	188	182	181	203	206
alpha_rarefaction_10_0.txt	10	0	8.5	9.0	29.0	4.5	5.33333333333	23.0	23.0	23.0	12.0	16.0	23.0	23.0	13.0	2.0	7.0	8.5	8.5	23.0	8.5	55.0
alpha_rarefaction_10_1.txt	10	1	7.0	4.5	13.0	6.5	29.0	23.0	55.0	13.0	12.0	12.0	13.0	13.0	23.0	4.0	4.0	23.0	23.0	23.0	23.0	55.0
alpha_rarefaction_10_2.txt	10	2	23.0	12.0	23.0	11.0	8.0	13.0	13.0	8.5	7.0	16.0	29.0	23.0	12.0	1.0	12.0	12.0	23.0	13.0	13.0	23.0
alpha_rarefaction_10_3.txt	10	3	23.0	7.0	13.0	4.5	12.0	29.0	23.0	22.0	8.5	4.5	9.0	23.0	13.0	2.0	13.0	22.0	55.0	23.0	12.0	13.0
alpha_rarefaction_10_4.txt	10	4	12.0	12.0	23.0	12.0	22.0	55.0	23.0	12.0	22.0	6.5	12.0	23.0	13.0	1.0	7.0	16.0	12.0	22.0	23.0	23.0
alpha_rarefaction_10_5.txt	10	5	7.0	13.0	29.0	6.5	23.0	13.0	23.0	13.0	22.0	22.0	12.0	13.0	55.0	1.0	8.5	23.0	23.0	13.0	29.0	13.0
alpha_rarefaction_10_6.txt	10	6	12.0	23.0	8.5	16.0	16.0	23.0	29.0	29.0	23.0	12.0	23.0	23.0	55.0	4.0	6.2	12.0	13.0	22.0	12.0	13.0
alpha_rarefaction_10_7.txt	10	7	12.0	11.0	7.0	5.0	8.5	29.0	23.0	29.0	12.0	29.0	8.5	13.0	29.0	1.0	8.5	23.0	7.0	7.0	55.0	55.0
alpha_rarefaction_10_8.txt	10	8	12.0	6.5	55.0	9.0	23.0	23.0	23.0	13.0	13.0	9.0	13.0	23.0	6.2	4.0	22.0	23.0	13.0	29.0	23.0	23.0
alpha_rarefaction_10_9.txt	10	9	13.0	29.0	13.0	8.0	8.5	13.0	13.0	22.0	13.0	16.0	12.0	29.0	13.0	2.0	5.5	12.0	13.0	12.0	13.0	23.0
alpha_rarefaction_2009_0.txt	2009	0	217.333333333	175.913043478	125.0	78.2	207.052631579	122.909090909	114.363636364	142.428571429	110.076923077	173.769230769	144.833333333	137.5	127.0	76.0909090909	110.076923077	181.885714286	228.714285714	172.076923077	170.333333333	105.125
alpha_rarefaction_2009_1.txt	2009	1	197.71875	164.076923077	118.4	71.1428571429	321.125	132.0	134.666666667	150.576923077	117.5	162.105263158	202.625	132.5	132.090909091	97.4285714286	125.647058824	174.533333333	212.166666667	185.774193548	159.789473684	132.0
alpha_rarefaction_2009_2.txt	2009	2	240.0	161.333333333	112.6875	68.0	179.0	127.909090909	121.2	162.291666667	110.142857143	210.428571429	213.666666667	136.4	121.5	92.8571428571	116.0	176.25	211.066666667	156.857142857	173.555555556	120.5
alpha_rarefaction_2009_3.txt	2009	3	212.875	153.0	113.6	67.6666666667	224.882352941	123.75	120.428571429	138.454545455	107.8	148.315789474	167.75	157.071428571	118.0	108.0	117.0	248.315789474	213.0	265.588235294	160.055555556	117.111111111
alpha_rarefaction_2009_4.txt	2009	4	260.24	185.157894737	131.333333333	71.5	205.157894737	114.666666667	104.142857143	136.161290323	106.666666667	172.714285714	196.0	139.3	121.4	68.25	132.1	173.117647059	225.391304348	181.459459459	159.0	106.333333333
alpha_rarefaction_2009_5.txt	2009	5	179.516129032	161.12	146.333333333	77.0	265.4	127.909090909	109.6	178.315789474	103.111111111	162.4375	195.214285714	147.0	108.272727273	82.5454545455	112.315789474	198.0	189.275862069	221.956521739	174.333333333	110.6
