OTU	Test-Statistic	P	FDR_P	Bonferroni_P	C/0_mean	S2-3H-LATE/56_mean	C-3H-LATE/56_mean	S2-NS/56_mean	S2-3H/56_mean	C-NS/56_mean	taxonomy
HQ631017	9.51957753735	0.0900500677146	0.297460469582	1.0	115.0	0.0	47.25	70.0	23.0	61.3333333333	k__Fungi; p__Basidiomycota; c__Cystobasidiomycetes; o__Cystobasidiales; f__Cystobasidiaceae; g__Occultifur; s__Occultifur_sp_TMS_2011
GU721774	9.27160493827	0.0987089519277	0.320804093765	1.0	1.66666666667	0.0	0.0	0.0	0.333333333333	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU736	9.27160493827	0.0987089519277	0.320804093765	1.0	0.0	0.0	0.0	0.333333333333	0.0	1.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JQ666393	9.03793774319	0.107560483403	0.336033271181	1.0	18.0	0.0	0.5	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsoil_fungus
GU721712	8.99481193256	0.109271271524	0.336033271181	1.0	3.0	0.0	0.0	0.0	0.666666666667	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JN905045	8.99481193256	0.109271271524	0.336033271181	1.0	0.0	0.0	0.0	0.0	1.33333333333	0.666666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HQ631023	8.99481193256	0.109271271524	0.336033271181	1.0	66.0	0.0	0.0	0.0	0.0	8.66666666667	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__Epicoccum; s__Epicoccum_sp_TMS_2011
GQ525731	8.99481193256	0.109271271524	0.336033271181	1.0	60.0	0.0	0.0	0.0	13.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FM178236	8.99481193256	0.109271271524	0.336033271181	1.0	12.6666666667	0.0	0.0	0.0	0.0	5.66666666667	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Clavicipitaceae; g__unidentified; s__unculturedClavicipitaceae
AB237662	8.99176954733	0.109392893683	0.336033271181	1.0	1.0	0.75	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Gibberella; s__Gibberella_fujikuroi
New.CleanUp.ReferenceOTU673	8.975	0.110065488327	0.336033271181	1.0	0.666666666667	0.0	0.0	2.33333333333	0.0	0.333333333333	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Cercospora; s__Cercospora_sp_CPC_15875
New.CleanUp.ReferenceOTU920	8.85354058722	0.115050472953	0.336684255245	1.0	21.6666666667	0.0	6.25	1.0	3.33333333333	1.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedDikarya
GQ517859	8.832289492	0.115943468801	0.336684255245	1.0	0.0	0.0	0.5	1.66666666667	1.33333333333	1.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ759644	8.73885542169	0.119944762353	0.336684255245	1.0	7.66666666667	0.0	18.0	15.3333333333	10.0	4.66666666667	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Cercospora; s__Cercospora_sp_CPC_15875
FJ213520	8.71076923077	0.121171772421	0.336684255245	1.0	2.33333333333	7074.25	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Eurotium; s__Eurotium_sp_BF106
New.CleanUp.ReferenceOTU119	8.55123216602	0.128359372105	0.336684255245	1.0	0.0	0.0	0.0	11.0	4.33333333333	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__Glomus_sp_0514
New.CleanUp.ReferenceOTU167	8.44444444444	0.13338289043	0.336684255245	1.0	0.0	0.25	0.0	0.0	0.666666666667	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Pezizomycotina_sp_11290
New.CleanUp.ReferenceOTU586	8.44444444444	0.13338289043	0.336684255245	1.0	0.0	1.5	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_commune
DQ249212	8.42105263158	0.134506613138	0.336684255245	1.0	0.0	1.25	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_commune
AM901702	8.42105263158	0.134506613138	0.336684255245	1.0	0.0	148.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Eurotium; s__Eurotium_sp_BF106
JQ247368	8.42105263158	0.134506613138	0.336684255245	1.0	0.0	72.75	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_commune
GQ458026	8.42105263158	0.134506613138	0.336684255245	1.0	0.0	2.75	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_commune
AY154690	8.42105263158	0.134506613138	0.336684255245	1.0	0.0	5.25	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__unidentified; s__unculturedPleosporaceae
FR748047	8.42105263158	0.134506613138	0.336684255245	1.0	0.0	15.5	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Incertae_sedis; o__Incertae_sedis; f__Incertae_sedis; g__Phaeocytostroma; s__Phaeocytostroma_ambiguum
GQ120984	8.42105263158	0.134506613138	0.336684255245	1.0	0.0	1481.75	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__fungal_endophyte
New.CleanUp.ReferenceOTU87	8.42105263158	0.134506613138	0.336684255245	1.0	0.0	1.75	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Eurotium; s__Eurotium_sp_BF106
New.CleanUp.ReferenceOTU227	8.42105263158	0.134506613138	0.336684255245	1.0	0.0	4.75	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Aspergillus; s__Aspergillus_flavus
New.CleanUp.ReferenceOTU236	8.42105263158	0.134506613138	0.336684255245	1.0	0.0	28.25	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU300	8.42105263158	0.134506613138	0.336684255245	1.0	0.0	2.75	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Incertae_sedis; o__Incertae_sedis; f__Incertae_sedis; g__Phaeocytostroma; s__Phaeocytostroma_ambiguum
New.CleanUp.ReferenceOTU376	8.42105263158	0.134506613138	0.336684255245	1.0	0.0	0.75	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Eurotium; s__Eurotium_sp_BF106
New.CleanUp.ReferenceOTU434	8.42105263158	0.134506613138	0.336684255245	1.0	0.0	1.25	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Eurotium; s__Eurotium_sp_BF106
New.CleanUp.ReferenceOTU439	8.42105263158	0.134506613138	0.336684255245	1.0	0.0	0.0	0.75	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Incertae_sedis; f__Monascaceae; g__Monascus; s__Monascus_purpureus
New.CleanUp.ReferenceOTU523	8.42105263158	0.134506613138	0.336684255245	1.0	0.0	1.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Aspergillus; s__Aspergillus_flavus
New.CleanUp.ReferenceOTU529	8.42105263158	0.134506613138	0.336684255245	1.0	0.0	5.5	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Eurotium; s__Eurotium_sp_BF106
New.CleanUp.ReferenceOTU546	8.42105263158	0.134506613138	0.336684255245	1.0	0.0	1.25	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Aspergillus; s__Aspergillus_flavus
New.CleanUp.ReferenceOTU591	8.42105263158	0.134506613138	0.336684255245	1.0	0.0	1.5	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Eurotium; s__Eurotium_sp_BF106
New.CleanUp.ReferenceOTU598	8.42105263158	0.134506613138	0.336684255245	1.0	0.0	0.0	0.75	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Incertae_sedis; f__Monascaceae; g__Monascus; s__Monascus_purpureus
New.CleanUp.ReferenceOTU602	8.42105263158	0.134506613138	0.336684255245	1.0	0.0	5.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Eurotium; s__Eurotium_sp_BF106
New.CleanUp.ReferenceOTU894	8.42105263158	0.134506613138	0.336684255245	1.0	0.0	2.25	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU956	8.42105263158	0.134506613138	0.336684255245	1.0	0.0	2.5	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_commune
FJ758449	8.25693108974	0.142632580656	0.354820555584	1.0	20.3333333333	0.0	4.5	11.0	0.333333333333	0.666666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JN183442	8.22605363985	0.144209549318	0.356542628069	1.0	18.0	0.0	0.0	17.6666666667	121.0	32.6666666667	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Kodamaea; s__Kodamaea_ohmeri
HQ631071	8.14530685921	0.148407211708	0.364683575113	1.0	28.6666666667	0.0	0.5	12.6666666667	11.0	7.33333333333	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia; s__Pichia_sp_1_TMS_2011
FM177679	7.92153846154	0.16061313898	0.392285424297	1.0	0.0	0.0	0.0	11.0	10.3333333333	58.6666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
New.CleanUp.ReferenceOTU900	7.86446886447	0.163864890477	0.396407408069	1.0	0.333333333333	0.0	0.0	0.666666666667	0.666666666667	0.666666666667	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Cercospora; s__Cercospora_sp_CPC_15875
AM901917	7.85746244807	0.164268082252	0.396407408069	1.0	41.6666666667	0.0	0.5	27.3333333333	0.0	38.6666666667	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
New.CleanUp.ReferenceOTU405	7.63045881703	0.17781220193	0.426537603439	1.0	17.6666666667	1.5	1.5	28.3333333333	20.3333333333	26.3333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU464	7.54038065844	0.183451620823	0.436639189377	1.0	0.0	0.0	0.25	1.33333333333	0.0	0.333333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU150	7.52876219825	0.18419022877	0.436639189377	1.0	3.0	0.0	0.25	0.333333333333	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
DQ447767	7.48185897436	0.187198309928	0.437359011311	1.0	68.3333333333	0.0	1.5	0.0	1.66666666667	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__basidiomycete_yeast_sp_DX_2006Q
GQ525365	7.48039215686	0.187293066542	0.437359011311	1.0	1.0	0.0	0.0	0.0	0.333333333333	0.333333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU928	7.47333333333	0.187749650017	0.437359011311	1.0	0.0	0.0	0.0	7.33333333333	1.66666666667	13.6666666667	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Kodamaea; s__Kodamaea_ohmeri
New.CleanUp.ReferenceOTU57	7.16491596639	0.208661393183	0.474140086659	1.0	0.666666666667	0.0	0.0	1.0	1.0	0.666666666667	No blast hit
New.CleanUp.ReferenceOTU355	7.125	0.211508663129	0.474140086659	1.0	0.333333333333	0.0	0.0	0.666666666667	0.0	0.333333333333	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Cercospora; s__Cercospora_sp_CPC_15875
HM487058	7.12008281573	0.211861697977	0.474140086659	1.0	44.3333333333	0.0	10.0	6.0	7.66666666667	3.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedDikarya
New.ReferenceOTU1	7.10307692308	0.213086533341	0.474140086659	1.0	5.66666666667	0.0	0.0	6.66666666667	1.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU674	7.02619414484	0.218699494595	0.474140086659	1.0	3.0	0.0	0.0	0.0	3.0	7.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedendophytic_fungus
JF933755	6.91416234888	0.227102842983	0.474140086659	1.0	9.0	2.0	0.0	0.666666666667	0.0	0.666666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HQ631050	6.85541859271	0.231616996808	0.474140086659	1.0	4.33333333333	0.25	0.0	0.0	1.66666666667	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FN548146	6.82003891051	0.234371971832	0.474140086659	1.0	0.333333333333	17.75	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_sp_MU_2009_1
FJ762572	6.75857142857	0.239223699799	0.474140086659	1.0	7.33333333333	3.0	0.25	0.0	0.0	10.6666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HQ631036	6.75108974359	0.239819934353	0.474140086659	1.0	29.0	0.25	0.0	6.66666666667	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium; s__Fusarium_sp_4_TMS_2011
New.CleanUp.ReferenceOTU14	6.71269902414	0.242898935687	0.474140086659	1.0	0.0	0.5	0.0	1.33333333333	0.0	0.333333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JN942274	6.69599119786	0.244249183488	0.474140086659	1.0	0.0	0.0	0.75	2.66666666667	1.33333333333	0.333333333333	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Cercospora; s__Cercospora_sp_CPC_15875
New.CleanUp.ReferenceOTU66	6.69384615385	0.244422987526	0.474140086659	1.0	6.33333333333	0.0	0.0	10.6666666667	0.0	5.33333333333	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Filobasidiaceae; g__Cryptococcus; s__Cryptococcus_laurentii
JF300399	6.58169934641	0.253653899229	0.474140086659	1.0	0.333333333333	0.5	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU189	6.44980842912	0.264876267497	0.474140086659	1.0	0.666666666667	0.0	0.0	0.666666666667	1.0	1.33333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ466715	6.39258340848	0.269870350116	0.474140086659	1.0	62.3333333333	7.25	0.5	10.0	2.33333333333	19.6666666667	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Gibberella; s__Gibberella_sp_UFMGCB_536
New.CleanUp.ReferenceOTU868	6.36256410256	0.272520684614	0.474140086659	1.0	3.0	0.0	0.0	0.0	7.33333333333	3.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JN905609	6.32101167315	0.276224096881	0.474140086659	1.0	0.0	21.0	0.25	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__unidentified; s__unculturedPleosporaceae
AJ875349	6.30347619048	0.27779915294	0.474140086659	1.0	13.3333333333	5.25	0.0	22.3333333333	0.0	25.6666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ758156	5.66666666667	0.340016091922	0.474140086659	1.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HQ631052	5.66666666667	0.340016091922	0.474140086659	1.0	0.0	0.0	0.0	0.0	22.3333333333	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified; s__Pleosporales_sp_5_TMS_2011
GQ514861	5.66666666667	0.340016091922	0.474140086659	1.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HM488368	5.66666666667	0.340016091922	0.474140086659	1.0	1.66666666667	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Incertae_sedis; g__Rhodotorula; s__Rhodotorula_sp_RhSoW01
AM901802	5.66666666667	0.340016091922	0.474140086659	1.0	0.0	0.0	0.0	0.0	0.0	1.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__ascomycete_sp_5/97_81
GQ516044	5.66666666667	0.340016091922	0.474140086659	1.0	1.66666666667	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ903358	5.66666666667	0.340016091922	0.474140086659	1.0	2.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Sporormiaceae; g__Preussia; s__Preussia_sp_L34
FJ777203	5.66666666667	0.340016091922	0.474140086659	1.0	0.0	0.0	0.0	12.6666666667	0.0	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
GQ518720	5.66666666667	0.340016091922	0.474140086659	1.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GU370747	5.66666666667	0.340016091922	0.474140086659	1.0	7.33333333333	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Incertae_sedis; g__Rhodotorula; s__Rhodotorula_glutinis
GU328615	5.66666666667	0.340016091922	0.474140086659	1.0	0.0	0.0	0.0	1.66666666667	0.0	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
HQ219443	5.66666666667	0.340016091922	0.474140086659	1.0	1.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedDikarya
GQ512866	5.66666666667	0.340016091922	0.474140086659	1.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ759303	5.66666666667	0.340016091922	0.474140086659	1.0	0.0	0.0	0.0	0.0	0.0	4.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AM260879	5.66666666667	0.340016091922	0.474140086659	1.0	2.33333333333	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GU246258	5.66666666667	0.340016091922	0.474140086659	1.0	0.0	0.0	0.0	0.0	3.33333333333	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Candida; s__Candida_norvegica
JF266706	5.66666666667	0.340016091922	0.474140086659	1.0	0.0	0.0	0.0	0.0	0.0	2.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_citrinum
EU489950	5.66666666667	0.340016091922	0.474140086659	1.0	0.0	0.0	0.0	0.0	0.0	11.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
DQ420936	5.66666666667	0.340016091922	0.474140086659	1.0	4.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsoil_fungus
JN396986	5.66666666667	0.340016091922	0.474140086659	1.0	14.6666666667	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AM901849	5.66666666667	0.340016091922	0.474140086659	1.0	0.0	0.0	0.0	0.0	0.0	10.6666666667	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Basidiomycota_sp_D3
GQ526462	5.66666666667	0.340016091922	0.474140086659	1.0	0.0	0.0	0.0	0.0	17.6666666667	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GQ458030	5.66666666667	0.340016091922	0.474140086659	1.0	2.66666666667	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
EU489902	5.66666666667	0.340016091922	0.474140086659	1.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
JQ666595	5.66666666667	0.340016091922	0.474140086659	1.0	2.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsoil_fungus
FJ757601	5.66666666667	0.340016091922	0.474140086659	1.0	2.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HQ191325	5.66666666667	0.340016091922	0.474140086659	1.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GU256963	5.66666666667	0.340016091922	0.474140086659	1.0	0.0	0.0	0.0	2.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JN906522	5.66666666667	0.340016091922	0.474140086659	1.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ778090	5.66666666667	0.340016091922	0.474140086659	1.0	0.0	0.0	0.0	0.0	0.0	5.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
DQ420941	5.66666666667	0.340016091922	0.474140086659	1.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsoil_fungus
AJ301998	5.66666666667	0.340016091922	0.474140086659	1.0	3.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Myrothecium; s__Myrothecium_sp_BBA69174
AB026015	5.66666666667	0.340016091922	0.474140086659	1.0	0.0	0.0	0.0	0.0	7.33333333333	0.0	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Incertae_sedis; g__Rhodotorula; s__Rhodotorula_aurantiaca
GU721723	5.66666666667	0.340016091922	0.474140086659	1.0	0.0	0.0	0.0	2.66666666667	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ466722	5.66666666667	0.340016091922	0.474140086659	1.0	0.0	0.0	0.0	0.0	0.0	4.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_citrinum
JN904803	5.66666666667	0.340016091922	0.474140086659	1.0	7.66666666667	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
EU490176	5.66666666667	0.340016091922	0.474140086659	1.0	0.0	0.0	0.0	0.0	0.0	3.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
HM537063	5.66666666667	0.340016091922	0.474140086659	1.0	19.6666666667	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__fungal_endophyte_sp_g88
GU174315	5.66666666667	0.340016091922	0.474140086659	1.0	0.0	0.0	0.0	0.0	5.66666666667	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ762517	5.66666666667	0.340016091922	0.474140086659	1.0	0.0	0.0	0.0	0.0	0.0	18.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JN394877	5.66666666667	0.340016091922	0.474140086659	1.0	4.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GQ525118	5.66666666667	0.340016091922	0.474140086659	1.0	6.66666666667	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
