# Constructed from biom file
#OTU ID	424	425	426	427	430	437	447	451	457	757	758	759	760	761	831	836	837	839	844	1016	1017	1018	1019	1020	1031	1032	1033	1034	1035	1040	1138	1139	1140	1142	1145	1153	1154	1155	1156	1157	1162
No blast hit;Other;Other;Other	8.15827044667e-05	0.0	0.0	0.000147058823529	0.000142809539677	3.07144173475e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.15616715061e-05	0.0	0.0	0.0	3.00842358604e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.41925728801e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales	0.0029369773608	0.000735178280733	0.00353522867738	0.00338235294118	0.0	0.0	0.00247264459287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.46944067169e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.0260248827249	0.0175129969017	0.0558714462299	0.0582843137255	0.00366544485172	0.0148043491615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000674642439507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified	0.0	0.0	0.0	0.0	4.76031798924e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000314833138437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.21099444498e-05	0.0	2.39492276374e-05	2.04930630981e-05	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales	0.0163573322456	0.110145460274	0.0245735475896	0.00720588235294	0.0	0.0484059217397	0.0	0.0	0.0196176642458	0.0	0.0	0.0	0.0	0.0	0.826663300088	0.865833965	0.690913594518	0.734010974184	0.816395908544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6110583042e-05	0.0	0.0	0.000334700025103	0.0001249796908	0.0	0.0	0.000338817151677	0.0	0.0	2.43908388009e-05	0.000287390731649	0.000286902883374	0.001184366364	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Incertae_sedis	0.0	0.0	0.0	0.0	0.0	3.07144173475e-05	0.0	0.0	4.17397111612e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.75913872568e-05	0.0	0.0	0.0	0.0	1.87782847915e-05	0.0	0.000112774081294	3.33144551421e-05	0.0	0.0	0.0	0.0	1.47533969697e-05	7.52927003727e-05	0.0	6.42198888996e-05	0.0	0.00656208837265	2.04930630981e-05	0.000531446445382	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00202392731852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Incertae_sedis;o__Incertae_sedis	0.00150928003263	0.000866460116578	0.00195302843016	0.000539215686275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.15616715061e-05	0.00477869689879	0.000536680014862	0.00143923720428	0.000782190132371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.0	2.6256367169e-05	0.000519159456119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00595137292851	0.0	0.0	0.0	3.29565303365e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales	0.0135019375892	0.246179698577	0.024499381953	0.0190196078431	0.127052887133	0.00482216352356	0.0564445076027	0.488785982478	4.17397111612e-05	0.482722464292	0.0840363937138	0.599782266844	0.157850856878	0.994164349939	0.00135715187476	0.0	0.000495396936796	0.0329675272106	0.00123345367028	0.0160433451782	0.0228097028583	0.0338262903066	0.0497263568864	0.0271317030964	0.0829436839239	0.150099363264	0.214254643876	0.169720491721	0.234308695928	0.998465958218	0.451101695974	0.0155781266655	0.067083696021	0.988743741294	0.035238918385	0.991298205054	0.872094441328	0.972865525087	0.811853187696	0.967095872939	0.94456331453
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales	0.00106057515807	0.0	0.0	0.000147058823529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000230695712355	0.0	0.0	3.00842358604e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	0.314623699776	0.0553221656252	0.159431396786	0.161029411765	0.00290379397344	0.00230358130106	0.0	0.0	0.000166958844645	0.0	0.0013601691021	0.0	0.0	0.000525959876775	0.005176114127	0.00286721813927	0.00148619081039	0.00395790231177	0.000150421179302	0.0	1.6637274149e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Ophiostomatales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
