# Constructed from biom file
#OTU ID	C/0	C/92	LB/10	LB/30	LB/92	LH + LB/10	LH + LB/30	LH + LB/92	LH/10	LH/30	LH/92
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Hymenochaetaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Schizoporaceae	0.000445810553978	0.0177894387821	0.0583950516806	0.00759157114037	0.0	0.00160237246789	2.47598296524e-05	0.0	0.00328329866421	0.0143103266411	0.0200727232961
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Incertae_sedis;f__Incertae_sedis	0.0	0.0	0.0	0.000816297972083	0.0	0.0	0.0	0.00210112059765	0.0	0.00152948208572	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Fomitopsidaceae	0.000117318566836	0.0492309023022	0.0	0.00447797744685	0.0237046041635	0.0274436180135	0.0440477369516	0.00380202774813	0.0	0.00153827221265	0.049572135495
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Hapalopilaceae	0.0	0.0	0.0	0.00447797744685	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Hyphodermataceae	0.0	0.0	0.0	0.000326519188833	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meripilaceae	0.000156424755782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00149820925718
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meruliaceae	0.000437989316189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Phanerochaetaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000306203351833
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae	0.000132961042415	0.0701053815215	0.0	0.00326519188833	0.0	0.0	0.0	0.0	0.00901638750172	0.00724306458985	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Sistotremataceae	7.82123778909e-05	0.0	0.0	0.00156262754656	0.0	0.0	0.0062394770724	0.0	0.0	0.00472908828803	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Steccherinaceae	0.000140782280204	0.0	0.00927809880361	0.00190080813499	0.00872207871144	0.0	0.0	0.0	0.0	0.0	0.00162943926511
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Xenasmataceae	0.0	0.0	0.0	0.0	0.0	0.00422117523258	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__unidentified	0.00244804742799	0.0131474620497	0.0	0.0039298916656	0.00626044674062	1.19580034917e-05	2.47598296524e-05	0.00593649946638	0.0	0.0212457367884	0.0205374962408
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Echinodontiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae	0.001001118437	0.0126573154382	0.00651094652885	0.00869940410248	0.0546725421668	0.0196230837299	0.00126275131227	0.0267809498399	0.0176848758072	0.0200151190183	0.00925171555896
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__unidentified	0.0	0.0	0.00769105558721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae	0.0	0.0	0.0	0.0	0.0101200425467	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__unidentified	0.0	0.0	0.0	0.0	0.0	0.00272642479612	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae	0.00244804742799	0.0350166505687	0.0390656791731	0.0294683567922	0.0872815681507	0.0373807189152	0.0448400515004	0.0539287620064	0.0410883446521	0.0593948876622	0.0650190010116
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unidentified;f__unidentified	0.000156424755782	1.44160768089e-05	0.00480182306503	0.000851282170886	0.00309983285215	0.0119101714778	0.00042091710409	0.00820437566702	0.00689275282487	0.015198129461	0.00209421220986
k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae	0.000312849511564	0.0	0.0	0.0010028803657	0.000881325026592	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Entylomatales;f__Entylomataceae	0.000132961042415	0.0	0.0	0.0	0.0166843944689	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Entylomatales;f__unidentified	0.000805587492277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00890766900291	0.0	0.0
k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Incertae_sedis;f__Incertae_sedis	0.0004301680784	0.00371934781669	0.0	0.00115447856052	0.0	0.00105230430727	0.030058433198	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Incertae_sedis;o__Malasseziales;f__Incertae_sedis	0.000547486645236	0.00856314962446	0.00785382925043	0.003918230266	0.000395076736058	0.00639753186808	0.0265425373873	0.00883804695838	0.00726964362076	0.00715516332056	0.0116138557017
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Incertae_sedis	0.00334748977373	0.0	0.0	0.00430305645284	0.0	0.0	0.0297860750718	0.0	0.00377615585884	0.00455328574945	0.0
k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Pucciniaceae	0.000179888469149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae	0.0004301680784	0.0	0.0	0.0	0.0	0.0	0.0	0.00393543223052	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Cuniculitremaceae	7.82123778909e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Exidiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00176760939168	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Incertae_sedis	0.00100893967479	0.0	0.0	0.0	0.0501139644431	0.0228876186832	0.0	0.0	7.247899921e-06	0.0	0.0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae	0.000234637133673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trichosporonaceae	0.0	0.0	4.06934158053e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00366548292957	0.0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__unidentified	0.0	0.0	0.00655163994466	0.0088626636969	0.0	0.00270250878913	0.0	0.0132070437567	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Urocystidales;f__Floromycetaceae	0.0	0.00148485591131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Ustilaginaceae	0.0188726467851	0.0	0.00109872222674	0.00313691649272	0.0	0.000227202066343	0.0	0.0	7.247899921e-06	0.00192503779755	0.00528747573612
k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__unidentified;f__unidentified	0.000398883127244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__unidentified;o__unidentified;f__unidentified	0.0107385594844	0.0199374342266	0.0477740701554	0.0571758422446	0.150919313174	0.0533924855906	0.181761909478	0.185999199573	0.131382681868	0.108733870117	0.201306832162
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae	0.0	0.0	0.0235614877513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Paraglomerales;f__unidentified	0.0	0.0	0.0	0.00121278555852	0.0	0.00182957453424	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Glomeromycota;c__unidentified;o__unidentified;f__unidentified	0.0	0.0	0.0	0.000209905192821	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Zygomycota;c__Incertae_sedis;o__Mortierellales;f__Mortierellaceae	0.0	0.0	4.06934158053e-05	0.0	0.0	0.00744983617535	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Zygomycota;c__Incertae_sedis;o__Mucorales;f__Mucoraceae	0.000125139804625	0.0	0.0	0.000513101582452	0.0	0.0	0.000173318807567	0.0	8.6974799052e-05	0.0	0.0
k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified	0.207348835027	0.609828881168	0.291568324245	0.37749116649	0.312232183559	0.324205390668	0.432975141131	0.439234258271	0.37981894746	0.417451918006	0.410700713563
