	sequences per sample	iteration	575	542	565	557	570	536	531	561	571	537	520	582	521	535	567	560	562	522	551	572	530	532	552	550
alpha_rarefaction_10_0.txt	10	0	13.0	55.0	7.0	12.0	13.0	29.0	13.0	23.0	23.0	12.0	29.0	55.0	12.0	23.0	13.0	22.0	23.0	29.0	29.0	29.0	5.5	23.0	55.0	13.0
alpha_rarefaction_10_1.txt	10	1	8.5	13.0	22.0	22.0	55.0	55.0	23.0	13.0	13.0	22.0	8.5	13.0	13.0	23.0	16.0	23.0	13.0	12.0	13.0	13.0	8.0	29.0	55.0	12.0
alpha_rarefaction_10_2.txt	10	2	23.0	23.0	22.0	12.0	29.0	23.0	23.0	55.0	5.33333333333	6.5	12.0	23.0	12.0	23.0	9.0	23.0	23.0	9.0	13.0	6.5	29.0	13.0	29.0	13.0
alpha_rarefaction_10_3.txt	10	3	29.0	55.0	22.0	13.0	23.0	29.0	13.0	29.0	55.0	22.0	9.0	29.0	12.0	23.0	5.33333333333	23.0	23.0	8.5	23.0	6.5	13.0	55.0	29.0	22.0
alpha_rarefaction_10_4.txt	10	4	22.0	55.0	29.0	12.0	13.0	29.0	13.0	23.0	29.0	22.0	13.0	8.5	16.0	29.0	13.0	12.0	29.0	22.0	6.2	16.0	23.0	23.0	55.0	8.5
alpha_rarefaction_10_5.txt	10	5	29.0	55.0	9.0	23.0	13.0	23.0	55.0	29.0	5.0	22.0	29.0	23.0	13.0	13.0	9.0	5.33333333333	13.0	13.0	23.0	12.0	23.0	7.0	23.0	7.0
alpha_rarefaction_10_6.txt	10	6	23.0	29.0	3.0	29.0	13.0	29.0	55.0	29.0	12.0	5.33333333333	23.0	23.0	29.0	55.0	4.5	7.0	11.0	22.0	29.0	6.5	29.0	12.0	55.0	23.0
alpha_rarefaction_10_7.txt	10	7	13.0	23.0	4.0	29.0	23.0	13.0	23.0	22.0	9.0	22.0	12.0	23.0	8.5	23.0	5.5	8.5	23.0	12.0	6.5	22.0	55.0	23.0	13.0	4.0
alpha_rarefaction_10_8.txt	10	8	55.0	23.0	3.0	29.0	23.0	55.0	29.0	55.0	12.0	16.0	22.0	12.0	16.0	23.0	16.0	8.5	12.0	12.0	23.0	29.0	12.0	23.0	23.0	8.0
alpha_rarefaction_10_9.txt	10	9	13.0	23.0	55.0	12.0	13.0	55.0	55.0	23.0	23.0	11.0	12.0	23.0	7.0	55.0	23.0	55.0	13.0	13.0	23.0	12.0	12.0	13.0	23.0	4.5
alpha_rarefaction_2009_0.txt	2009	0	111.1	130.272727273	84.4285714286	90.3333333333	86.2	115.909090909	101.5	120.333333333	76.4285714286	108.857142857	192.0	84.1666666667	154.652173913	77.625	65.25	87.5	116.111111111	188.055555556	62.6666666667	65.6666666667	86.3333333333	86.6666666667	92.0	54.75
alpha_rarefaction_2009_1.txt	2009	1	138.0	109.333333333	89.75	71.2	82.5	143.0	119.0	139.3	77.75	88.5	179.25	97.0	158.142857143	87.0	70.25	113.0	136.142857143	206.2	72.0	75.2	78.6	98.0	93.6666666667	48.5
alpha_rarefaction_2009_2.txt	2009	2	101.125	177.0	86.1666666667	73.3333333333	99.0	141.0	111.666666667	129.1	78.75	94.0	162.085714286	86.1666666667	152.055555556	101.0	72.1428571429	86.0	104.8	201.111111111	64.0	94.0	96.5	100.166666667	85.1111111111	48.5
alpha_rarefaction_2009_3.txt	2009	3	100.0	115.1	90.0	66.8571428571	69.0	113.545454545	117.0	135.083333333	71.2	90.25	190.333333333	87.3333333333	171.15	83.1428571429	75.4285714286	101.0	119.125	169.037037037	60.0	88.1666666667	114.6	124.666666667	108.333333333	47.75
alpha_rarefaction_2009_4.txt	2009	4	125.0	115.75	82.0	83.75	112.5	124.428571429	124.0	124.0	69.0	103.333333333	221.391304348	91.25	161.045454545	85.0	105.0	118.6	134.428571429	182.0	78.5	67.5	82.4285714286	91.625	85.8571428571	50.3333333333
alpha_rarefaction_2009_5.txt	2009	5	105.111111111	135.111111111	165.5	66.2	70.1111111111	109.1	118.75	142.071428571	85.1666666667	85.1111111111	160.884615385	89.4285714286	141.05	86.5	99.3333333333	99.0	127.666666667	198.714285714	54.5	71.6	98.2	97.2727272727	117.0	48.0
alpha_rarefaction_2009_6.txt	2009	6	130.0	127.1	79.1428571429	68.4285714286	91.0	125.2	111.0	127.5	62.2	98.0	165.12	125.5	145.666666667	82.0	75.8571428571	94.375	119.0	181.041666667	65.0	82.1428571429	87.0	126.25	91.375	45.25
alpha_rarefaction_2009_7.txt	2009	7	106.428571429	126.545454545	94.0	58.875	188.0	109.428571429	114.6	131.5	70.0	114.75	195.130434783	104.0	142.157894737	85.0	90.0	93.3333333333	122.909090909	180.5	69.0	78.25	91.6	111.0	85.1666666667	49.0
alpha_rarefaction_2009_8.txt	2009	8	100.375	161.428571429	115.0	65.5	83.5	149.333333333	108.25	114.076923077	74.25	97.0	159.681818182	99.2	150.565217391	87.1666666667	74.0	100.0	122.5	179.807692308	55.5	95.0	108.0	93.4285714286	82.8571428571	46.0
alpha_rarefaction_2009_9.txt	2009	9	131.0	124.0	91.375	64.0	76.0	111.333333333	109.111111111	128.0	75.25	134.2	187.5	95.375	171.526315789	92.0	98.25	93.5833333333	108.142857143	181.75	62.0	80.0	75.625	99.0	83.1428571429	45.1666666667
alpha_rarefaction_4008_0.txt	4008	0	123.272727273	154.3	99.375	75.5	77.0	121.090909091	113.0	126.5	82.1666666667	113.0	187.5	112.428571429	176.875	95.0	96.1428571429	102.272727273	148.142857143	184.162162162	75.75	75.8	125.0	126.75	110.142857143	63.5
alpha_rarefaction_4008_1.txt	4008	1	144.428571429	148.4	99.5833333333	89.0	84.75	118.142857143	120.1	122.0	77.5	100.6	208.882352941	112.666666667	170.24137931	95.0	90.0	107.0	124.8	202.34375	68.3333333333	82.0	98.6	109.5	95.1666666667	50.0
alpha_rarefaction_4008_2.txt	4008	2	109.272727273	147.769230769	118.5	76.8	72.625	121.076923077	119.5	134.5	72.5	111.2	202.157894737	109.0	160.916666667	96.75	88.1428571429	138.5	140.857142857	200.972972973	88.5	101.0	94.75	127.142857143	106.0	58.0
alpha_rarefaction_4008_3.txt	4008	3	135.666666667	163.909090909	115.111111111	81.6666666667	66.6	121.272727273	122.909090909	149.333333333	70.875	102.8	201.620689655	116.75	184.434782609	91.5	100.666666667	125.2	143.111111111	195.888888889	99.0	137.0	97.2727272727	120.0	105.2	46.0
alpha_rarefaction_4008_4.txt	4008	4	122.75	146.153846154	107.545454545	72.1111111111	82.75	144.25	114.0	153.625	95.75	107.0	184.53125	121.25	152.772727273	95.0	98.0	122.125	118.4	199.157894737	80.6	91.375	90.4285714286	107.588235294	95.0	52.0
alpha_rarefaction_4008_5.txt	4008	5	112.5	164.428571429	105.0	90.75	74.5	111.0	127.0	134.6	80.8571428571	99.5833333333	209.363636364	129.0	202.647058824	87.0	111.5	109.666666667	130.75	194.454545455	68.2	98.5	94.0909090909	117.0	93.1111111111	49.25
alpha_rarefaction_4008_6.txt	4008	6	114.0	161.545454545	93.25	86.0	87.5	167.5	145.875	137.0	92.5	101.111111111	202.75	95.25	184.875	102.0	113.25	96.875	157.0	226.24	69.0	103.111111111	97.2	125.75	87.1428571429	52.0
alpha_rarefaction_4008_7.txt	4008	7	123.0	158.0	92.0769230769	79.1428571429	82.1666666667	131.0	124.333333333	141.0	89.6	122.5	201.037037037	120.6	185.047619048	102.0	89.0	110.5	161.5	224.125	65.6	90.75	107.666666667	119.3	97.75	56.0
alpha_rarefaction_4008_8.txt	4008	8	187.333333333	136.214285714	113.857142857	79.1428571429	88.0	160.5	123.0	137.714285714	86.1428571429	126.142857143	207.935483871	114.666666667	190.652173913	103.333333333	83.0	109.375	139.125	178.833333333	84.5	81.625	86.5	107.111111111	93.875	53.5
alpha_rarefaction_4008_9.txt	4008	9	132.0	134.230769231	98.5	76.6	81.0909090909	126.0	119.5	134.333333333	76.0	138.0	234.260869565	113.375	201.384615385	97.0	87.375	101.2	140.0	178.307692308	62.0	85.25	80.75	99.5	109.0	51.0
alpha_rarefaction_6007_0.txt	6007	0	137.25	146.2	95.0	97.0	92.6	131.333333333	135.3	140.363636364	125.333333333	98.1111111111	190.8125	118.0	218.117647059	90.2	113.142857143	121.0	128.8	199.64	75.75	86.0	107.142857143	140.0	103.142857143	50.2
alpha_rarefaction_6007_1.txt	6007	1	129.5	157.714285714	112.0	77.3333333333	87.3333333333	163.5	130.166666667	144.545454545	94.0	123.615384615	214.037037037	129.875	177.5	91.0	89.75	119.5	132.5	206.483870968	70.6	88.25	114.857142857	125.0	103.375	54.0
