	sequences per sample	iteration	425	426	437	430	1020	757	1138	1034	447	1016	1033	1017	1031	759	1154	1019	1145	758	1018	1156	1139	760	1140	1035	1032	451	427	836	424	837	839	844	831	457	1155	1162	1157	761	1040	1142	1153
alpha_rarefaction_4008_6.txt	4008	6	133.0	129.272727273	34.0	32.0	12.2	21.0	42.5	18.0	58.0	11.3333333333	28.0	16.0	17.3333333333	31.0	40.0	27.0	38.0	16.75	42.5	21.5	14.0	38.0	18.75	36.0	18.0	32.0	77.125	52.75	75.1111111111	59.0	63.3333333333	75.2	55.1428571429	7.33333333333	14.5	15.0	20.0	11.3333333333	8.5	23.3333333333	15.0
alpha_rarefaction_4008_7.txt	4008	7	87.6666666667	119.5	21.3333333333	49.0	19.5	28.3333333333	21.0	20.0	24.0	15.3333333333	29.0	29.0	15.5	55.0	21.0	40.5	32.0	29.0	56.0	20.5	22.0	24.0	15.0	23.4285714286	24.5	49.0	96.0	51.25	98.1428571429	35.0	63.6666666667	61.75	60.1666666667	24.0	14.5	24.0	12.5	14.0	9.0	11.0	36.0
alpha_rarefaction_4008_8.txt	4008	8	84.0	109.0	27.3333333333	32.0	16.0	27.3333333333	21.0	25.5	33.0	9.0	35.0	13.0	52.0	25.0	19.3333333333	16.2	25.0	24.0	24.5	24.0	14.0	23.5	21.5	57.0	54.0	30.1428571429	99.2727272727	44.0	96.3333333333	53.2	52.6666666667	46.1428571429	50.0	14.0	12.0	17.0	12.0	14.0	10.0	7.0	14.6
alpha_rarefaction_4008_9.txt	4008	9	78.9090909091	129.333333333	29.0	66.3333333333	13.0	48.5	29.5	10.5	26.25	35.3333333333	35.0	21.5	39.5	37.0	19.5	12.75	34.0	16.5	54.0	35.0	30.0	17.5	28.0	28.3333333333	25.0	35.0	76.5454545455	46.5	92.125	44.0	67.4285714286	57.5	66.0	18.0	16.0	19.0	18.0	17.0	12.0	41.0	25.5
alpha_rarefaction_6007_0.txt	6007	0	112.428571429	110.588235294	25.0	69.0	50.0	27.5	33.0	45.0	66.0	21.25	41.0	36.0	22.5	43.5	34.0	29.0	46.5	39.75	30.3333333333	59.0	29.0	24.5	31.0	39.0	26.0	66.3333333333	97.375	57.0	111.111111111	48.0	59.875	82.25	68.0	9.0	47.0	17.0	22.0	13.5	33.0	15.0	13.5
alpha_rarefaction_6007_1.txt	6007	1	110.25	133.214285714	26.0	56.5	25.3333333333	47.5	37.75	62.0	18.75	42.0	22.0	13.0	15.0	22.0	23.0	34.0	18.5	31.3333333333	34.0	36.25	26.3333333333	31.0	21.5	31.5	56.0	33.0	93.4285714286	52.875	94.4	34.4285714286	77.125	56.6666666667	93.5	13.3333333333	18.0	45.0	65.0	25.5	10.3333333333	50.0	18.0
alpha_rarefaction_6007_2.txt	6007	2	80.0	116.0	21.5	68.3333333333	34.0	21.3333333333	61.0	20.0	46.5	20.0	27.25	16.5	36.0	34.0	22.5	26.3333333333	78.5	35.0	19.5	67.0	30.25	22.0	63.0	25.0	26.0	36.6	76.0	59.0	99.0	49.0	84.25	83.0	77.6666666667	10.0	13.0	14.5	31.0	30.0	14.0	21.0	17.0
alpha_rarefaction_6007_3.txt	6007	3	98.1	140.066666667	29.0	63.0	23.5	41.3333333333	43.5	21.0	44.3333333333	30.0	31.0	18.0	30.0	19.2	19.75	41.5	34.0	37.25	25.5	35.0	28.3333333333	31.0	15.5	35.0	26.0	49.0	110.625	49.3333333333	108.230769231	55.6	63.0	67.6666666667	67.0	9.0	14.0	12.5	21.0	17.0	13.0	28.0	30.0
alpha_rarefaction_6007_4.txt	6007	4	83.5714285714	111.769230769	40.0	43.3333333333	34.2	33.0	35.0	23.5	23.5	26.0	29.0	23.5	36.0	23.0	24.0	23.5	34.0	51.5	30.3333333333	41.0	34.0	65.0	26.2	33.2	38.0	44.0	85.0	64.1666666667	94.3333333333	60.0	85.5	60.1428571429	70.0	12.0	17.0	24.0	17.0	28.0	8.0	25.0	43.0
alpha_rarefaction_6007_5.txt	6007	5	119.857142857	126.25	27.0	65.25	35.0	48.0	19.3333333333	22.5	25.75	96.0	27.5	26.5	34.0	56.0	17.0	28.3333333333	44.5	41.0	33.25	80.5	52.0	20.0	54.0	29.0	28.5	47.0	88.3333333333	76.5	112.666666667	39.1111111111	62.1	80.2	72.0	11.5	33.0	15.0	27.0	16.0	9.5	20.0	12.3333333333
